id,firstName,lastName,locationAddress,contactEmail,latitude,longitude,contactPhone,vendorName,snapStatus
975,Ebonee,Lathwood,3665 Maywood Center,elathwoodr2@symantec.com,41.98246429486082,-79.35270172720377,759-296-4030,Topdrive,True
695,Abigale,Feldharker,3955 Drewry Circle,afeldharkerja@who.int,41.97933718078393,-79.1754276064115,155-933-3156,Aivee,False
962,Manda,Durbyn,313 Kropf Point,mdurbynqp@hud.gov,42.0765660501906,-79.35268425983546,668-655-0617,Skilith,True
864,Korry,Spieck,65495 Golf View Avenue,kspiecknz@g.co,41.9064889077088,-79.2500891779748,547-182-9951,Mita,False
341,Alysia,Larkings,88 Claremont Court,alarkings9g@tamu.edu,42.05341862667715,-79.33390082226893,787-877-7727,Topiczoom,False
499,Emili,Fido,7870 Kedzie Street,efidodu@studiopress.com,40.641247038911835,-74.07531914336923,570-368-9424,Ntag,True
207,Errol,Kneesha,182 1st Park,ekneesha5q@walmart.com,40.505176873963094,-73.96800784601311,276-518-0440,Jetwire,True
484,Fina,Reen,0 Melrose Plaza,freendf@sina.com.cn,40.97405563437456,-74.13946425385375,770-787-3972,Wikibox,False
87,Bren,Quinby,09143 Hanover Place,bquinby2e@examiner.com,40.99805473198002,-74.11354063840525,775-154-2237,Trupe,False
710,Phoebe,Scarrott,0360 Larry Place,pscarrottjp@google.com.au,40.97636263067934,-74.19097946281956,650-822-1076,Jabbersphere,True
5,Sonny,Campana,99027 Kennedy Center,scampana4@upenn.edu,42.954044478714515,-75.83482780022192,661-642-1228,Twimbo,True
650,Del,Jerrans,4 Hooker Lane,djerransi1@sogou.com,43.08961892013627,-75.87757435316935,502-719-2188,Vinte,False
615,Chariot,Divill,4 Melby Court,cdivillh2@bizjournals.com,43.317549403288155,-75.89049550603754,951-664-6720,Meezzy,True
834,Martin,Tuffin,0977 Harper Park,mtuffinn5@indiegogo.com,42.18365152431187,-73.6227016665404,291-685-6371,Layo,False
584,Kaja,Kiehnlt,8 Maywood Avenue,kkiehnltg7@google.fr,42.52656357968481,-74.02206000960481,854-969-8626,Dabjam,True
740,Kass,Keijser,14 Norway Maple Drive,kkeijserkj@fotki.com,42.4468440745224,-73.60851902898138,727-995-5899,Eabox,False
44,Omero,McEntegart,099 Stone Corner Circle,omcentegart17@pcworld.com,41.193150038016356,-73.98544117914177,555-484-6096,Jabberstorm,True
413,Larisa,Solon,24 Old Gate Point,lsolonbg@oakley.com,40.97173647294625,-73.8232528871497,114-167-6833,Rhybox,False
954,Win,Sine,211 Upham Park,wsineqh@delicious.com,40.90405183621729,-73.838056101806,708-495-3177,Wikido,False
712,Hector,Clewley,0 Haas Plaza,hclewleyjr@fda.gov,40.449155444957775,-74.11940745526692,998-808-6263,Cogibox,True
896,Adrien,Dagon,93 Harbort Street,adagonov@parallels.com,40.894213378272,-73.85466136795803,711-451-5082,Kaymbo,True
259,Zechariah,Hellcat,269 Warrior Place,zhellcat76@exblog.jp,42.90387550247068,-75.05518546527307,126-480-3045,Mybuzz,False
651,Jimmie,Laidlaw,02 Cottonwood Alley,jlaidlawi2@moonfruit.com,42.77243002248033,-74.98633573025509,724-640-4791,Twinte,False
296,Adah,Matusov,08 Atwood Lane,amatusov87@cornell.edu,42.81717161485565,-74.73981066276586,674-620-1502,Babbleblab,True
110,Gilburt,Skains,7275 Haas Place,gskains31@upenn.edu,42.47434265736137,-75.01082211389414,637-554-2648,Oyondu,True
218,Denyse,Laity,3 Pine View Trail,dlaity61@blogger.com,42.531169465774276,-76.02526290057172,194-588-4930,Cogidoo,False
956,Krista,Sigars,55 Mccormick Point,ksigarsqj@senate.gov,42.530955099854985,-76.0372408562796,843-646-6543,Meejo,False
356,Manfred,Ownsworth,42805 Grim Road,mownsworth9v@tumblr.com,42.840131962716114,-75.97384843435904,807-294-2517,Kare,False
894,Drusie,Renols,20015 Loeprich Point,drenolsot@soup.io,42.78113898188255,-76.05791809174157,783-124-7686,Gigabox,False
384,Aurelie,Duddan,80374 Artisan Lane,aduddanan@un.org,43.28191895381228,-78.93421898897549,346-709-6183,Blognation,True
832,Murry,Stoyles,121 Sachtjen Park,mstoylesn3@t.co,43.23359495230586,-78.85040412809734,406-578-5206,Skyble,True
850,Clementius,Snedker,7 Arizona Avenue,csnedkernl@fc2.com,43.27496357147672,-78.91292548929879,834-619-2571,Jabbersphere,False
82,Melloney,Ausiello,552 Golf Terrace,mausiello29@tiny.cc,41.58338756459671,-74.5350327984215,692-663-3245,Reallinks,True
422,Neala,Egle of Germany,3461 Texas Plaza,negleofgermanybp@geocities.com,41.17207892400197,-74.07451737157713,752-955-8643,Innotype,False
639,Ellswerth,Brounsell,51522 Morrow Point,ebrounsellhq@jiathis.com,41.53202983454304,-74.19823719098139,486-427-1318,Gabcube,True
986,Alis,Buscher,90 East Drive,abuscherrd@chicagotribune.com,41.42416462745889,-74.56303875377779,218-627-2270,Devcast,True
340,Cathi,Hirche,376 Forest Run Avenue,chirche9f@etsy.com,42.84378121531859,-78.65904566301431,651-620-5941,Mybuzz,False
406,Hugh,Kippax,91195 Hermina Avenue,hkippaxb9@uol.com.br,42.86619241860564,-78.75270780648702,257-751-9518,Eire,True
839,Darrick,Bohey,3 Rowland Pass,dboheyna@google.ca,40.61357705024923,-73.7949823742252,778-898-9781,Voonte,True
181,Antonie,Broe,0800 Duke Way,abroe50@addthis.com,40.9719063149725,-73.77522248557082,918-122-0183,Wikibox,False
803,Syd,Lamprey,8 Dorton Avenue,slampreyma@seattletimes.com,40.60848545261335,-74.00494396801778,986-323-8495,Gigabox,True
877,Lorilee,Mapledoore,54729 Bunting Trail,lmapledooreoc@japanpost.jp,40.91061768271465,-74.06132935002795,595-175-4586,Kayveo,True
52,Sharline,Marrow,29041 Buena Vista Circle,smarrow1f@imageshack.us,40.77588378655197,-73.74590451102397,427-919-3375,Livetube,False
350,Mitchael,Downham,96163 Ridgeway Hill,mdownham9p@ibm.com,40.75303439160666,-73.87419418767311,687-710-3459,Yoveo,False
853,Jojo,Whitmarsh,720 Northland Point,jwhitmarshno@webmd.com,40.69681598298469,-74.14652424033584,474-564-3169,Nlounge,False
569,Lion,Geldeard,24 Mockingbird Road,lgeldeardfs@topsy.com,40.62139348337258,-73.98254631389798,946-383-7761,Skidoo,True
734,Trip,Cockin,565 Johnson Pass,tcockinkd@nasa.gov,40.444646144530395,-73.9402868594896,725-441-0450,Avaveo,True
942,Evonne,Maffin,905 Quincy Park,emaffinq5@sphinn.com,41.888771224053315,-75.95145063953063,473-501-3946,Feedmix,False
982,Paxon,Samart,0445 Evergreen Point,psamartr9@archive.org,40.58534126498307,-74.06678225076259,939-296-3392,Tavu,False
768,Ado,Cogdell,66684 Nevada Trail,acogdelllb@twitter.com,40.788610513842336,-73.73223715101312,511-894-7906,Lajo,True
831,Kelby,Clymer,15 Rusk Crossing,kclymern2@fotki.com,40.90589795310712,-73.99135107811469,545-100-2162,Katz,True
633,Christophe,Durbridge,1168 Pepper Wood Avenue,cdurbridgehk@csmonitor.com,40.95393739807,-73.97545576295242,610-701-5063,Oyope,False
200,Katine,Vaggs,89529 Prairieview Pass,kvaggs5j@cdbaby.com,40.668367873637294,-74.02571060468185,355-707-0890,Fliptune,True
640,Algernon,Raitt,89 Bartelt Avenue,araitthr@is.gd,44.640444752884996,-74.56936897886365,983-409-1683,Skajo,True
922,Morgana,Poytres,311 Veith Center,mpoytrespl@pen.io,42.89708489986246,-73.66276762657449,303-221-7239,InnoZ,True
596,Augy,Radki,5370 New Castle Circle,aradkigj@wikipedia.org,43.13791328268804,-75.88537384437649,632-651-1148,Dabvine,True
75,Ced,Bier,74 Bobwhite Place,cbier22@ft.com,43.22434529111243,-76.19767243104947,962-692-0104,Zava,False
164,Madalena,Leffek,86259 Randy Plaza,mleffek4j@behance.net,43.249322128768284,-76.06869014550081,579-124-7502,Voonix,False
194,Gearalt,Cheeld,454 Sheridan Junction,gcheeld5d@google.pl,43.22671006051959,-76.16251462664479,476-235-1586,Digitube,True
439,Erda,Faltin,94 Basil Parkway,efaltinc6@dell.com,43.064823932737276,-76.06539246121628,396-103-5440,Livetube,True
8,Vanna,Tallant,949 Blue Bill Park Court,vtallant7@friendfeed.com,43.12480010609312,-75.86259911535349,229-560-3002,Katz,True
74,Jemmy,Gartside,50 Almo Court,jgartside21@columbia.edu,43.0079643046095,-76.20660107764127,171-821-5084,Twitternation,False
792,Carmelle,Mather,1 Knutson Trail,cmatherlz@sphinn.com,42.85061151843584,-75.89366337224145,607-840-3754,Vipe,False
447,Lance,Boxhall,849 Delaware Court,lboxhallce@symantec.com,40.884601161174515,-73.95701643751015,229-883-5847,Dablist,False
563,Willie,Conahy,18 Longview Crossing,wconahyfm@about.com,40.857588550398205,-73.80559789207248,644-921-5268,Brightdog,True
849,Ulysses,Iacivelli,45920 Warbler Avenue,uiacivellink@addthis.com,40.886689897141366,-73.90310471487157,790-888-4129,Tazzy,False
862,Dore,MacDermid,41 Hallows Center,dmacdermidnx@ed.gov,40.79092185576708,-73.69705607421577,323-662-9988,Voonte,True
361,Chickie,Emmet,705 Dottie Road,cemmeta0@epa.gov,40.778494109807596,-73.82206288124637,759-710-1933,Realbridge,True
309,Celia,Schlagman,3159 Kenwood Court,cschlagman8k@seesaa.net,40.780267646012,-74.1514902355628,951-480-5100,Tagtune,False
786,Stinky,Pucker,3991 Pepper Wood Road,spuckerlt@nationalgeographic.com,40.66888859517678,-74.02093113072416,590-257-9363,Dynabox,True
401,Bail,Rattray,60330 Nobel Alley,brattrayb4@fda.gov,40.98301247509777,-74.03608692655112,349-452-5522,Edgetag,False
755,Kellina,Wisher,0 Hollow Ridge Park,kwisherky@deliciousdays.com,41.06925987674155,-73.8562530080011,445-528-8440,Cogibox,False
802,Lucian,Lohrensen,78 Mesta Drive,llohrensenm9@huffingtonpost.com,42.90181761711244,-73.93386061275642,693-778-3680,Skippad,True
716,Cecilla,Skirlin,3 Lukken Street,cskirlinjv@mail.ru,42.27078292558533,-78.51899332653143,720-993-0211,Shuffletag,True
233,Ilene,Sturdgess,2 Eggendart Road,isturdgess6g@senate.gov,40.62711224919559,-73.60154140379787,239-311-1288,Kare,False
66,Mandel,McNerlin,59502 Corben Point,mmcnerlin1t@si.edu,40.75025524497262,-73.53663709491863,341-272-3986,Talane,False
944,Welsh,Hast,66595 Spenser Parkway,whastq7@github.io,40.60679028329214,-73.54276904812356,758-474-3834,Pixoboo,True
247,Amalle,Ousley,486 Comanche Terrace,aousley6u@mediafire.com,42.87622308091889,-74.74447822187206,514-593-0490,Cogibox,True
865,Barnebas,Rockcliffe,638 Armistice Avenue,brockcliffeo0@icio.us,42.66556357807458,-74.51512225496695,681-371-7184,Dabfeed,False
257,Alane,Strangman,8527 Florence Crossing,astrangman74@sogou.com,41.72227897187553,-74.9212989671347,412-366-9159,Agivu,True
91,Pen,Drinkwater,11348 Esch Street,pdrinkwater2i@istockphoto.com,41.91906425698875,-74.82839373814477,520-871-5684,Skimia,False
275,Aigneis,Brambill,4981 Blue Bill Park Way,abrambill7m@archive.org,41.86475577562701,-74.90820230897732,654-251-1500,Chatterbridge,False
353,Minna,Creigan,85 Elka Crossing,mcreigan9s@oakley.com,41.98200273530796,-74.57718474703182,946-520-5558,Dynazzy,False
984,Giustina,Cleeve,13 Stephen Circle,gcleeverb@huffingtonpost.com,41.65390168428014,-74.96138220115257,196-705-9532,Gigashots,True
886,Leigh,Skull,8188 Superior Court,lskullol@baidu.com,41.952316174358366,-74.85476656545745,373-902-0365,Aimbo,False
679,Belva,Nicholl,024 Esch Circle,bnicholliu@ed.gov,41.56199424392202,-74.65747291846714,822-321-3459,Blogpad,True
226,Morse,Konertz,9 Prairieview Place,mkonertz69@auda.org.au,42.89463357976476,-73.75003419262862,648-533-8538,Devpoint,False
469,Sue,Imrie,92 Heffernan Park,simried0@tripod.com,42.777713557127726,-73.88860503270722,985-320-7102,Yakidoo,False
981,Darren,Dober,9 Gale Avenue,ddoberr8@freewebs.com,42.67111094300653,-73.66802604386557,676-231-9267,Skajo,False
675,Falito,Hacker,196 La Follette Center,fhackeriq@skype.com,42.49357627948101,-73.9742741530939,317-686-6579,Vitz,False
119,Ruthann,Wilce,0 Buell Court,rwilce3a@hao123.com,42.80647451611701,-73.91981831617282,826-949-6659,Skibox,True
445,Shannen,Trowbridge,0674 Kings Pass,strowbridgecc@google.com,41.061479824070396,-74.01576468124031,702-455-5190,Izio,True
555,Pavlov,Polkinghorne,394 Columbus Road,ppolkinghornefe@ifeng.com,40.98923923675383,-73.80362457158819,881-464-4835,Shuffletag,False
873,Torr,Diehn,97026 Elka Pass,tdiehno8@harvard.edu,40.74920817444183,-73.76355033485434,256-138-7950,Thoughtmix,True
644,Evanne,Yurasov,40903 Grayhawk Drive,eyurasovhv@joomla.org,43.13491360576815,-79.1427817999101,956-435-9827,Photojam,False
321,Corbet,Goldine,775 International Avenue,cgoldine8w@booking.com,42.981005416839366,-78.99232650603894,468-141-2324,Jaxbean,False
115,Washington,Longbone,597 Springview Place,wlongbone36@google.com.au,42.856216774044796,-78.92790686691522,106-729-9523,Mita,True
345,Sayer,McCulloch,931 Farwell Hill,smcculloch9k@yolasite.com,42.91648569908168,-79.22677183655401,260-886-1880,Wikivu,True
884,Lynnell,Birtwisle,55 Mesta Avenue,lbirtwisleoj@redcross.org,42.56919854838785,-77.99048210700856,996-997-8859,Yacero,True
564,Vernor,Bushrod,8 Charing Cross Alley,vbushrodfn@answers.com,42.22125223502851,-78.20217912782535,580-943-2695,Roomm,True
769,Charlotte,Caherny,2398 Schlimgen Park,ccahernylc@imgur.com,42.47714768343514,-78.03121400284742,328-989-9626,Plambee,True
991,Sybille,Shemwell,6808 La Follette Point,sshemwellri@reuters.com,42.30985895356418,-77.99781680990495,530-384-3950,Riffpath,False
713,Elsy,Block,62 Ryan Trail,eblockjs@joomla.org,42.30369825110341,-78.35894196574466,410-299-6501,Skibox,False
461,Christoforo,Fifoot,54 Novick Avenue,cfifootcs@dion.ne.jp,42.58421120688911,-78.24269298064856,641-323-8231,Jabbercube,False
653,Melisandra,Augar,16977 Graceland Crossing,maugari4@ebay.co.uk,42.04167268337044,-75.79019589348297,455-192-1689,Skiba,True
656,Lynne,Wike,532 Mosinee Terrace,lwikei7@oracle.com,41.86942845789016,-76.23972312176582,351-896-1331,Avavee,True
603,Husein,Raffles,8279 Di Loreto Street,hrafflesgq@sciencedirect.com,42.47876308233934,-77.35432567233028,859-508-7071,Nlounge,True
379,Griffith,Atkinson,512 Lillian Alley,gatkinsonai@google.fr,42.246749220446226,-77.0700641221517,119-953-4212,Mycat,True
658,Myranda,Standrin,56399 Mesta Alley,mstandrini9@ovh.net,41.13980756260975,-72.84306198202535,419-187-5376,Cogibox,True
192,Starlene,Farrimond,39995 Brentwood Terrace,sfarrimond5b@nasa.gov,40.883480110154366,-72.53777006262963,262-340-6714,Yodo,False
809,Nanci,Reynoldson,334 Dorton Hill,nreynoldsonmg@blogtalkradio.com,40.78157092051756,-72.81625474282643,576-393-5168,Youbridge,True
879,Charissa,Knott,354 Mockingbird Hill,cknottoe@bloomberg.com,43.074554936630356,-76.82188886333489,820-445-7920,Jaxbean,False
358,Rebeca,Atter,44000 Cardinal Lane,ratter9x@nih.gov,44.82545549235711,-73.36558459409966,760-544-5738,Tagfeed,True
305,Leontyne,Wilbor,3477 Dawn Center,lwilbor8g@e-recht24.de,44.690710063101236,-73.39287284571257,640-190-9859,Devshare,False
912,Sasha,Duke,3 Northwestern Terrace,sdukepb@wiley.com,42.453266711776685,-79.55830818499585,500-549-7230,Mynte,False
489,Danny,Kenrack,22276 Artisan Court,dkenrackdk@hexun.com,42.80741910127835,-77.83728197189939,569-536-1869,Eabox,True
120,Arnaldo,Ennion,6463 Dayton Park,aennion3b@cam.ac.uk,42.68417167749819,-78.20230961575761,729-944-2860,Demizz,False
158,Sharlene,Corking,3367 Aberg Street,scorking4d@quantcast.com,42.546153493768855,-78.09693895353848,642-310-2756,Flashset,False
963,Trix,Ionesco,32 Basil Trail,tionescoqq@google.ru,42.70991617493561,-75.3678820275575,740-510-5776,Linklinks,True
307,Emili,Borthwick,58726 Bluejay Circle,eborthwick8i@japanpost.jp,42.93500301132935,-75.48726638545688,186-331-3186,Talane,False
668,Wade,Wimpey,6 Oneill Alley,wwimpeyij@home.pl,40.36218595491896,-73.90072632835088,750-707-0647,Fivechat,False
941,Odo,Gobeau,41432 Waubesa Pass,ogobeauq4@alibaba.com,40.381830984351076,-73.67459367724706,302-151-6093,Pixoboo,True
570,Locke,Zannelli,335 Kedzie Trail,lzannellift@ihg.com,42.7876335022713,-74.84995519918176,927-830-1682,Edgetag,False
490,Tommie,Hinzer,3 Arapahoe Hill,thinzerdl@bluehost.com,42.970848053443966,-74.60962490814221,264-272-6102,Eamia,False
959,Wileen,Presshaugh,72 West Junction,wpresshaughqm@washingtonpost.com,42.88619544383583,-74.47495640061844,151-411-2363,Talane,False
108,Tab,Chippindale,0 Hudson Street,tchippindale2z@aboutads.info,43.21055000835424,-74.89654352645165,478-780-9856,Lazz,True
714,Liana,Van der Krui,490 Blue Bill Park Street,lvanderkruijt@cpanel.net,42.99533728077803,-74.734431793693,291-197-9697,Jabbertype,False
823,Guthry,Cuseick,6746 Sommers Road,gcuseickmu@mysql.com,43.06928233522919,-74.76224744901181,458-890-7796,Snaptags,True
515,Angelia,Alliott,73274 Kinsman Way,aalliottea@moonfruit.com,43.209512072927296,-78.30597913864031,410-938-0090,Yotz,True
237,Merrili,Kitcat,04073 Pierstorff Circle,mkitcat6k@devhub.com,43.44268437834334,-78.52283781984151,545-191-3237,Meezzy,True
301,Neale,Twohig,10 Pankratz Plaza,ntwohig8c@telegraph.co.uk,40.585648769094306,-73.97484864540586,768-503-1850,Jayo,False
168,Mariquilla,Keary,48 Loeprich Center,mkeary4n@shutterfly.com,40.824487064834905,-73.7398368863563,143-185-9986,Gigaclub,True
136,Fielding,Di Bartolommeo,88 Montana Parkway,fdibartolommeo3r@photobucket.com,40.55496897803758,-74.12407218921943,757-643-2878,Digitube,True
627,Abran,Pargetter,39930 High Crossing Plaza,apargetterhe@people.com.cn,40.58714748723163,-74.02735779987658,906-715-1732,Meeveo,True
131,Errol,Bandiera,55308 Trailsway Trail,ebandiera3m@issuu.com,43.22760235534981,-74.90972440252499,456-690-5490,Twitterbeat,False
506,Anthe,Gallaway,04910 Utah Place,agallawaye1@photobucket.com,43.23389826211017,-78.00980472863195,744-276-2801,Oyoba,False
510,Arthur,Fussey,6942 Fairfield Crossing,afusseye5@sourceforge.net,43.442216998256555,-78.04946203596944,792-570-1403,Bluezoom,False
614,Barbra,Fawbert,65737 Transport Terrace,bfawberth1@cam.ac.uk,43.36266140486523,-78.21354424489843,551-723-0019,Jayo,True
537,Stanwood,Di Claudio,6734 Farwell Pass,sdiclaudioew@tmall.com,42.70191016283778,-73.91272493729319,137-514-8395,Voonder,True
826,Breena,Garfit,41992 Towne Alley,bgarfitmx@irs.gov,42.93539622146797,-74.17331272348957,527-273-6261,Wordpedia,False
118,Worthy,Basilotta,90 Algoma Drive,wbasilotta39@ftc.gov,42.89381446307614,-74.02608808296348,551-454-8774,Buzzbean,False
836,Genevieve,Phillcock,105 Montana Crossing,gphillcockn7@about.com,42.67754732722041,-74.1557221248029,850-705-8028,Meeveo,False
761,Rafaelia,Otson,0782 Everett Lane,rotsonl4@jiathis.com,41.98624326436926,-74.78140061966882,104-289-5711,Yombu,False
588,Dwight,Shaddock,3446 Anniversary Point,dshaddockgb@comcast.net,42.16533121042601,-74.71038663903505,314-235-7578,Oloo,False
534,Valentino,Simnel,1861 Raven Street,vsimnelet@tamu.edu,41.62045374136204,-73.77235231474594,541-972-0873,Feedfish,False
664,Kelly,Di Biagi,297 Columbus Road,kdibiagiif@bigcartel.com,41.353846520420014,-73.78075622540125,312-265-6536,Skiba,False
661,Ronnie,Griswaite,5 Brown Hill,rgriswaiteic@histats.com,41.64884600860684,-73.98561503035836,530-211-6329,Yata,False
434,Miguela,Packer,647 Hoard Center,mpackerc1@patch.com,42.644343028724556,-73.88235782082722,482-175-6920,Linkbuzz,True
937,Ron,Gordon-Giles,6 Summerview Pass,rgordongilesq0@guardian.co.uk,42.827144543958426,-73.94980041609789,246-922-3905,Mynte,False
169,Kizzee,Klampk,6 Oneill Center,kklampk4o@lycos.com,42.854293114651675,-73.77034783477367,561-658-7915,Flashspan,False
949,Von,Fursse,435 Spaight Plaza,vfursseqc@google.de,42.5402608635023,-73.4407430724516,345-348-0331,Thoughtstorm,True
311,Simmonds,Tatersale,143 Hayes Park,statersale8m@mashable.com,41.87194438028958,-76.13397213229705,312-659-2622,Buzzster,True
123,Leroi,Howsan,5 Westerfield Center,lhowsan3e@tripod.com,41.86734105117211,-75.72962939327944,304-868-6297,Meezzy,False
554,Kalila,Philipson,7947 Anzinger Terrace,kphilipsonfd@virginia.edu,43.00926218535956,-78.9074432295083,933-829-4840,Tavu,False
827,Hewett,Hallatt,703 Dakota Road,hhallattmy@webs.com,42.691084928090554,-78.70032013414523,912-664-6658,Browseblab,True
595,Barrie,Boutwell,264 Monterey Lane,bboutwellgi@instagram.com,41.93677467467679,-73.93515012977578,508-607-3841,Muxo,True
945,Elden,Naughton,3 Maryland Circle,enaughtonq8@oakley.com,42.107868775718764,-74.06142575059995,548-801-4210,Vimbo,True
377,Padriac,Loding,68144 Maryland Way,plodingag@shareasale.com,43.0566100908693,-73.69323062782772,319-756-2109,Mydo,True
48,Welch,Froude,27831 Merry Plaza,wfroude1b@ucoz.com,42.81504815365801,-73.78912591898975,499-220-6917,Zooveo,False
998,Tann,Hehnke,90 Village Green Hill,thehnkerp@linkedin.com,42.692844330900705,-73.89615587586508,794-833-0601,Innotype,True
989,Elvin,Rushbrook,4365 Division Terrace,erushbrookrg@ovh.net,42.76808161231647,-76.24839953635654,883-822-1924,Yambee,True
511,Eliza,Gurling,8165 Chive Plaza,egurlinge6@tiny.cc,44.126146097506094,-73.64706706694871,646-844-0227,Aibox,True
304,Eleanore,Doughartie,08 Anhalt Place,edoughartie8f@ed.gov,43.65862121471476,-73.34076563618547,181-848-6261,Quire,False
928,Cherida,Woodward,27 Eagle Crest Hill,cwoodwardpr@cnn.com,43.956790114812016,-73.43542990908156,592-182-1056,Skipstorm,True
906,Earle,Hause,079 Trailsway Street,ehausep5@theatlantic.com,43.312905922757366,-75.39851045480623,735-588-9127,Jabbercube,True
601,Meir,Derisley,13287 Debs Road,mderisleygo@tripod.com,42.96247034604521,-75.74056045975144,516-982-6811,Gigaclub,False
34,Gunter,Goane,0 Aberg Plaza,ggoanex@storify.com,42.877065711192316,-75.6511819472721,404-987-0788,Babbleblab,False
467,Rod,Oswell,37 Hanover Crossing,roswellcy@hatena.ne.jp,42.68722308210443,-78.59027241118535,787-113-7992,Brainsphere,True
932,Vivianna,Cord,39071 Upham Court,vcordpv@reuters.com,42.709905101652566,-78.94059961567815,711-834-2886,Bubblemix,True
98,Marget,Devon,7 Delaware Alley,mdevon2p@kickstarter.com,44.828813206244526,-73.52115651934345,123-729-9383,Topicblab,False
112,Gus,Caldicot,7466 Becker Place,gcaldicot33@altervista.org,44.965172092529514,-73.2686278287039,171-835-4426,Wikizz,False
943,Colin,Graysmark,5 Charing Cross Way,cgraysmarkq6@army.mil,44.89007734586432,-73.36604403027812,353-597-7703,Skiba,False
700,Fransisco,Keep,52 Hansons Street,fkeepjf@ihg.com,44.99711586569708,-73.32564136223924,101-775-8220,Edgewire,False
926,Gay,Timson,3 Blackbird Hill,gtimsonpp@zdnet.com,44.74374599826194,-73.66504082870041,562-999-8429,Quinu,True
577,Timmy,Normanton,61151 Clemons Junction,tnormantong0@google.es,42.37168749180114,-73.93606570987374,788-164-5792,Tagchat,True
779,Wilden,Bodham,9 Manley Hill,wbodhamlm@samsung.com,42.43791145729198,-73.81362122875709,576-932-3466,Agivu,False
154,Renard,Brissard,6717 Dottie Trail,rbrissard49@about.com,42.69739057932543,-73.83603837413966,686-206-9610,Rhynyx,True
404,Rochella,Vesty,0926 School Street,rvestyb7@exblog.jp,42.793923414453296,-73.77811301201521,382-926-6084,Brainverse,False
294,Crystie,Epgrave,8 Gale Court,cepgrave85@wordpress.com,42.33735124560332,-73.81010998880043,993-169-0756,Thoughtstorm,True
520,Talia,Duplain,16 Ronald Regan Center,tduplainef@bbb.org,42.424992287066914,-73.95058080051686,438-183-5789,Skivee,False
518,Jammie,Sparway,9018 Schlimgen Avenue,jsparwayed@networksolutions.com,42.477718844442094,-73.71979214338327,490-750-1138,Nlounge,False
777,Del,Lodder,42 Northport Street,dlodderlk@illinois.edu,42.55517172100336,-73.73034077157662,934-107-5030,Flashdog,False
747,Rodrigo,Stainton - Skinn,3798 Gale Trail,rstaintonskinnkq@51.la,42.656439864582964,-73.9304882145436,283-850-0230,Skibox,False
545,Dayna,Ezzy,96288 Blackbird Crossing,dezzyf4@adobe.com,43.31507850736011,-75.57421705707559,893-557-3232,Yodo,False
274,Ansell,Mapledorum,4356 Rusk Court,amapledorum7l@cam.ac.uk,42.975419746624546,-78.27785316657597,520-841-7245,Eire,True
483,Lilian,Matyas,90048 Anhalt Pass,lmatyasde@businessinsider.com,40.77620859095604,-73.74994544675134,103-985-9326,Devify,True
861,Devin,Goricke,54 Corben Drive,dgorickenw@upenn.edu,40.90335200404172,-74.0389971209744,548-637-8052,Wikizz,False
22,Anjela,Jerosch,1130 Gerald Avenue,ajeroschl@google.nl,43.11256046057292,-76.48435856692194,240-544-8409,Skippad,True
10,Bertie,Goomes,310 Forest Run Lane,bgoomes9@php.net,43.37339089486692,-77.0401739581898,813-415-6099,Blogpad,False
188,Carolin,Kershaw,7 Montana Trail,ckershaw57@php.net,40.73380903458678,-74.13574057949835,172-792-7749,Skinix,True
180,Rosa,Purselowe,955 Dahle Hill,rpurselowe4z@wordpress.com,42.1526507299984,-76.48628593170389,813-380-7143,Feedbug,False
35,Marlow,Soff,154 Sachs Plaza,msoffy@chicagotribune.com,42.55156060990186,-75.44809289128821,108-980-2480,Devify,False
641,Jefferson,Desquesnes,1 Merchant Parkway,jdesquesneshs@parallels.com,42.70643541488646,-75.00501873249196,444-836-2302,Bluezoom,False
852,Olva,Cush,0978 Thompson Park,ocushnn@google.de,42.86370489842603,-73.86801826782582,812-206-2368,Yakitri,False
903,Nicholle,Ketchell,6962 Rigney Pass,nketchellp2@yahoo.co.jp,42.684606331849764,-73.45031680039618,616-299-8200,Wordware,False
810,Laurette,Falkous,0 Harbort Trail,lfalkousmh@yellowbook.com,42.13546850138641,-75.32742830255788,125-868-3672,Wordify,True
88,Howard,Silverman,7236 Lake View Plaza,hsilverman2f@photobucket.com,42.528470488732246,-75.08095131869158,574-775-8601,Eadel,True
526,Addison,De Meis,842 Pawling Alley,ademeisel@wiley.com,42.429486263991656,-75.3199441531521,838-162-2230,Vinte,False
496,Pamela,Shefton,74307 Norway Maple Center,psheftondr@ihg.com,40.718956566427124,-73.93989702416941,343-545-4841,Brainsphere,True
264,Dorella,Amburgy,20774 Clemons Trail,damburgy7b@illinois.edu,40.8154973896184,-74.06423131415558,601-936-3115,Browsezoom,False
421,Penny,Esslement,0156 Bowman Drive,pesslementbo@earthlink.net,40.90201139820187,-73.97654805572465,280-514-1249,Yata,False
80,Heall,Clogg,0 David Way,hclogg27@hatena.ne.jp,40.858326237419,-74.19120127014988,875-908-9787,Yozio,True
927,Thurstan,Vlasin,00205 Stoughton Pass,tvlasinpq@dyndns.org,40.603826195309374,-73.76392009528989,340-621-8907,Mycat,True
326,Chariot,Stanlick,62492 Vidon Court,cstanlick91@trellian.com,42.34796011325522,-75.91426126338789,880-194-3452,Linklinks,True
